line,bus_from,bus_to,angle_max_deg,angle_min_deg,b_pu,g_pu,r_pu,rating_MVA,transformer,x_pu
2415,3557,598,60.00014031,-60.00014031,0.004253529,0,0.115135205,64,FALSE,0.330307877
2416,598,3662,60.00014031,-60.00014031,0.004497985,0,0.121743736,64,FALSE,0.349277739
2417,3662,3568,60.00014031,-60.00014031,0.00107434,0,0.042598953,41,FALSE,0.08158157
2418,3568,3559,60.00014031,-60.00014031,0.000541195,0,0.028606718,35,FALSE,0.041873834
2419,3560,3558,60.00014031,-60.00014031,0.000351429,0,0.019516642,35,FALSE,0.029897307
2420,3559,3560,60.00014031,-60.00014031,0.000818799,0,0.026952221,57,FALSE,0.059652761
2421,3561,3565,60.00014031,-60.00014031,0.000551188,0,0.018143528,57,FALSE,0.040156459
2422,3565,1501,60.00014031,-60.00014031,0.002340968,0,0.280586369,24,FALSE,0.222101083
2423,3562,3563,60.00014031,-60.00014031,0.003199413,0,0.177615978,35,FALSE,0.272143408
2424,1581,3564,60.00014031,-60.00014031,0.003379965,0,0.13888525,41,FALSE,0.27503299
2425,3565,1581,60.00014031,-60.00014031,0.000513577,0,0.020884981,41,FALSE,0.040930747
2426,1501,4352,60.00014031,-60.00014031,5.8178E-05,0,0.003119229,35,FALSE,0.004625161
2427,4352,3566,60.00014031,-60.00014031,0.002340083,0,0.190388446,30,FALSE,0.209434345
2428,3567,3569,60.00014031,-60.00014031,0.004086528,0,0.226812356,35,FALSE,0.347567573
2429,3569,332,60.00014031,-60.00014031,3.06092E-05,0,0.001156424,41,FALSE,0.002118082
2430,3568,597,60.00014031,-60.00014031,0.000646502,0,0.026290333,41,FALSE,0.051524382
2431,592,2796,60.00014031,-60.00014031,0.003708266,0,0.100390033,64,FALSE,0.287987751
2432,2796,599,60.00014031,-60.00014031,2.83E-06,0,0.000212406,30,FALSE,0.000216886
2433,3569,328,60.00014031,-60.00014031,0.001483435,0,0.031739137,64,FALSE,0.072587578
2434,328,3570,60.00014031,-60.00014031,0.00174903,0,0.041643365,64,FALSE,0.105485186
2435,3570,327,60.00014031,-60.00014031,5.74E-06,0,6.70442E-05,96,FALSE,0.000327311
2436,3570,3571,60.00014031,-60.00014031,0.000195719,0,0.001703454,230,FALSE,0.010696409
2437,595,3571,60.00014031,-60.00014031,0.002754686,0,0.026293854,230,FALSE,0.180500256
2438,327,2803,60.00014031,-60.00014031,0.002729882,0,0.034888834,96,FALSE,0.185905997
2439,2803,329,60.00014031,-60.00014031,7.98E-06,0,0.00031646,41,FALSE,0.000606045
2440,3572,3592,60.00014031,-60.00014031,0.003917874,0,0.318639708,30,FALSE,0.350609787
2441,3592,155,60.00014031,-60.00014031,7.04E-06,0,0.000183866,64,FALSE,0.000509296
2442,152,7849,60.00014031,-60.00014031,0.000592286,0,0.014438925,64,FALSE,0.037421038
2443,3573,40,60.00014031,-60.00014031,0.002429277,0,0.291166184,24,FALSE,0.230479632
2444,40,3574,60.00014031,-60.00014031,0.002024517,0,0.070038468,57,FALSE,0.162612855
2445,3574,3575,60.00014031,-60.00014031,6.8342E-05,0,0.002470568,41,FALSE,0.004344772
2446,3574,3577,60.00014031,-60.00014031,5.75564E-05,0,0.003085902,35,FALSE,0.004575745
2447,3577,3575,60.00014031,-60.00014031,3.33E-06,0,0.000125859,41,FALSE,0.00023052
2448,3575,47,60.00014031,-60.00014031,7.75E-06,0,0.000280156,41,FALSE,0.000492685
2449,7849,3581,60.00014031,-60.00014031,0.000225347,0,0.002126238,126.5,FALSE,0.01442633
2450,3581,153,60.00014031,-60.00014031,0.001654664,0,0.039396884,64,FALSE,0.099794339
2451,153,3576,60.00014031,-60.00014031,0.000646779,0,0.017328981,64,FALSE,0.049174415
2452,3578,151,60.00014031,-60.00014031,4.02E-06,0,0.000315819,30,FALSE,0.000336486
2453,3576,3578,60.00014031,-60.00014031,0.002873393,0,0.077802212,64,FALSE,0.223172518
2454,3576,3577,60.00014031,-60.00014031,0.000270374,0,0.010566187,41,FALSE,0.01996961
2455,3578,4632,60.00014031,-60.00014031,0.000430044,0,0.011647259,64,FALSE,0.03340578
2456,4632,2298,60.00014031,-60.00014031,8.79944E-05,0,0.002095256,64,FALSE,0.005307224
2457,2298,3579,60.00014031,-60.00014031,0.002514943,0,0.068100801,64,FALSE,0.195338933
2458,3579,67,60.00014031,-60.00014031,1.01171E-05,0,0.000495634,35,FALSE,0.000676199
2459,3579,3615,60.00014031,-60.00014031,0.002073072,0,0.056139294,64,FALSE,0.161024052
2460,3615,66,60.00014031,-60.00014031,0.001558389,0,0.11704679,30,FALSE,0.119522898
2461,66,3613,60.00014031,-60.00014031,1.23878E-05,0,0.000892465,30,FALSE,0.000876703
2462,3613,157,60.00014031,-60.00014031,0.004666243,0,0.126291556,64,FALSE,0.362333359
2463,157,3580,60.00014031,-60.00014031,0.000354347,0,0.009597092,64,FALSE,0.027525622
2464,3581,3582,60.00014031,-60.00014031,0.000890918,0,0.022936881,83.2,FALSE,0.062661559
2465,3582,1580,60.00014031,-60.00014031,9.48E-06,0,0.000358303,41,FALSE,0.00065626
2466,3582,155,60.00014031,-60.00014031,0.000859924,0,0.022138966,70.4,FALSE,0.060481683
2467,1579,44,60.00014031,-60.00014031,0.000506974,0,0.000777693,175,FALSE,0.003112161
2468,43,3583,60.00014031,-60.00014031,0.002197549,0,0.001295718,317,FALSE,0.013540218
2469,3583,1911,60.00014031,-60.00014031,2.34726E-05,0,5.92282E-05,142,FALSE,0.000203173
2470,2998,48,60.00014031,-60.00014031,0.002546748,0,0.008380981,118,FALSE,0.021757916
2471,52,48,60.00014031,-60.00014031,0.004471386,0,0.01311057,118,FALSE,0.030433623
2472,3583,3584,60.00014031,-60.00014031,0.000531939,0,0.000827358,185,FALSE,0.00407947
2473,43,3590,60.00014031,-60.00014031,6.13761E-05,0,0.000199944,118,FALSE,0.000513974
2474,3590,3585,60.00014031,-60.00014031,0.000457168,0,0.000562087,205,FALSE,0.003118707
2475,46,3586,60.00014031,-60.00014031,0.006488804,0,0.00536296,250,FALSE,0.038938386
2476,1579,3589,60.00014031,-60.00014031,0.000619452,0,0.000780655,205,FALSE,0.004437538
2477,3589,3587,60.00014031,-60.00014031,0.000922338,0,0.002936909,118,FALSE,0.007382592
2478,3588,44,60.00014031,-60.00014031,0.000895879,0,0.002862796,128,FALSE,0.008902687
2479,3589,3590,60.00014031,-60.00014031,0.000773066,0,0.000528299,293,FALSE,0.005234359
2480,53,8035,60.00014031,-60.00014031,2.5696E-05,0,4.53412E-05,175,FALSE,0.000208003
2481,8035,42,60.00014031,-60.00014031,0.013227997,0,0.028062528,159,FALSE,0.115893617
2482,46,3257,60.00014031,-60.00014031,0.004496279,0,0.002992956,317,FALSE,0.035155489
2483,46,3591,60.00014031,-60.00014031,0.01051681,0,0.012682225,219,FALSE,0.080335906
2484,3592,3580,60.00014031,-60.00014031,0.002958932,0,0.080117044,64,FALSE,0.229814185
2485,3580,3593,60.00014031,-60.00014031,0.005050106,0,0.20519415,41,FALSE,0.402312984
2486,3594,3597,60.00014031,-60.00014031,0.001361194,0,0.107035849,30,FALSE,0.114045651
2487,3597,3595,60.00014031,-60.00014031,1.40867E-05,0,0.001014861,42,FALSE,0.000996937
2488,3596,3595,60.00014031,-60.00014031,5.40E-06,0,0.000424723,30,FALSE,0.000452517
2489,3599,1578,60.00014031,-60.00014031,7.92E-06,0,0.00084491,24,FALSE,0.000598491
2490,3598,3599,60.00014031,-60.00014031,0.001144156,0,0.061341609,140,FALSE,0.090959011
2491,3595,3598,60.00014031,-60.00014031,0.001118775,0,0.134117858,40.8,FALSE,0.106143968
2492,3597,50,60.00014031,-60.00014031,0.001407161,0,0.150100104,40.8,FALSE,0.106331088
2493,50,3598,60.00014031,-60.00014031,0.001158915,0,0.059267446,101.5,FALSE,0.08413605
2494,3599,3604,60.00014031,-60.00014031,0.001404393,0,0.062016055,136.5,FALSE,0.076983087
2495,3605,49,60.00014031,-60.00014031,0.001198769,0,0.032465975,64,FALSE,0.093118124
2496,3604,3605,60.00014031,-60.00014031,0.000723888,0,0.023828181,136.8,FALSE,0.05273828
2497,49,3600,60.00014031,-60.00014031,0.000609396,0,0.006959554,144,FALSE,0.033260778
2498,4361,3612,60.00014031,-60.00014031,0.003253283,0,0.031050496,149.5,FALSE,0.213160452
2499,3612,41,60.00014031,-60.00014031,4.27E-06,0,0.000209245,35,FALSE,0.000285475
2500,3600,4361,60.00014031,-60.00014031,0.000133792,0,0.001690666,153.6,FALSE,0.008905796
2501,3600,35,60.00014031,-60.00014031,0.000134492,0,0.013036235,24,FALSE,0.008439622
2502,49,3602,60.00014031,-60.00014031,0.000130984,0,0.003509468,108.8,FALSE,0.009958754
2503,3602,3601,60.00014031,-60.00014031,9.43175E-05,0,0.00310469,57,FALSE,0.006871475
2504,3602,4346,60.00014031,-60.00014031,0.001441998,0,0.035885851,108.8,FALSE,0.094865939
2505,4346,8401,60.00014031,-60.00014031,7.2003E-05,0,0.001791983,108.8,FALSE,0.004737068
2506,3603,4339,60.00014031,-60.00014031,0.001730881,0,0.088513595,35,FALSE,0.125657636
2507,4339,3604,60.00014031,-60.00014031,0.000465191,0,0.025834357,35,FALSE,0.039575413
2508,3605,8505,60.00014031,-60.00014031,0.000670949,0,0.017976555,102.4,FALSE,0.05101206
2509,8034,4358,60.00014031,-60.00014031,0.001238528,0,0.042850733,57,FALSE,0.099485276
2510,4360,4359,60.00014031,-60.00014031,6.33E-06,0,0.000323928,35,FALSE,0.000459837
2511,4359,3606,60.00014031,-60.00014031,0.0002639,0,0.010313175,41,FALSE,0.019491428
2512,4358,4360,60.00014031,-60.00014031,0.000505169,0,0.026702443,35,FALSE,0.039086373
2513,3606,36,60.00014031,-60.00014031,1.18228E-05,0,0.00044667,41,FALSE,0.00081811
2514,3606,3607,60.00014031,-60.00014031,0.001742936,0,0.047201056,64,FALSE,0.135384074
2515,3607,1391,60.00014031,-60.00014031,5.02E-06,0,0.000256789,35,FALSE,0.000364529
2516,3607,3611,60.00014031,-60.00014031,0.000421952,0,0.011428079,64,FALSE,0.032777139
2517,3610,3608,60.00014031,-60.00014031,6.60E-06,0,0.000261747,41,FALSE,0.000501265
2518,3608,1393,60.00014031,-60.00014031,1.05217E-05,0,0.000380358,41,FALSE,0.000668903
2519,3611,3610,60.00014031,-60.00014031,0.001309999,0,0.035478059,64,FALSE,0.101757723
2520,3608,3609,60.00014031,-60.00014031,0.000374871,0,0.02081845,35,FALSE,0.031891542
2521,3610,3623,60.00014031,-60.00014031,0.000384487,0,0.015804909,41,FALSE,0.031292287
2522,3631,1390,60.00014031,-60.00014031,6.07E-06,0,0.00024079,49.2,FALSE,0.00046113
2523,3623,3609,60.00014031,-60.00014031,1.65796E-05,0,0.000553641,85.5,FALSE,0.001242102
2524,3609,3631,60.00014031,-60.00014031,0.000157829,0,0.008071746,70,FALSE,0.011458375
2525,3611,1492,60.00014031,-60.00014031,0.000317416,0,0.025830037,30,FALSE,0.028409837
2526,1393,1491,60.00014031,-60.00014031,0.001448946,0,0.046129498,57,FALSE,0.098855597
2527,3612,8672,60.00014031,-60.00014031,0.003398249,0,0.032433249,161,FALSE,0.222655395
2528,3613,3614,60.00014031,-60.00014031,0.001780395,0,0.048215295,64,FALSE,0.138293422
2529,3614,7809,60.00014031,-60.00014031,0.00179298,0,0.06773294,41,FALSE,0.124064198
2530,68,3619,60.00014031,-60.00014031,0.000335938,0,0.011623378,57,FALSE,0.026985044
2531,4356,3621,60.00014031,-60.00014031,0.000136078,0,0.004658515,57,FALSE,0.010702505
2532,3625,7809,60.00014031,-60.00014031,8.78499E-05,0,0.00632907,30,FALSE,0.006217287
2533,3621,3625,60.00014031,-60.00014031,0.00113871,0,0.082034292,30,FALSE,0.080587912
2534,3619,4356,60.00014031,-60.00014031,0.000374475,0,0.010142251,64,FALSE,0.029089211
2535,3614,68,60.00014031,-60.00014031,0.000325177,0,0.011251044,57,FALSE,0.026120624
2536,3615,3618,60.00014031,-60.00014031,0.001154903,0,0.030942111,64,FALSE,0.087805513
2537,3618,3616,60.00014031,-60.00014031,0.000307388,0,0.012635659,41,FALSE,0.025017436
2538,3616,63,60.00014031,-60.00014031,3.05E-06,0,0.000239461,30,FALSE,0.000255131
2539,3616,3617,60.00014031,-60.00014031,0.000482307,0,0.013062719,64,FALSE,0.037465518
2540,3617,1956,60.00014031,-60.00014031,3.65E-06,0,0.00027388,30,FALSE,0.000279656
2541,3617,3626,60.00014031,-60.00014031,0.000722398,0,0.0857548,24,FALSE,0.067219644
2542,3626,3622,60.00014031,-60.00014031,0.000580623,0,0.045032893,39,FALSE,0.047379365
2543,3622,1392,60.00014031,-60.00014031,6.13E-06,0,0.000654131,24,FALSE,0.000463353
2544,3618,3620,60.00014031,-60.00014031,0.000706231,0,0.028719177,41,FALSE,0.05628456
2545,3620,3619,60.00014031,-60.00014031,0.002192633,0,0.09011711,41,FALSE,0.178437859
2546,3620,1956,60.00014031,-60.00014031,0.00057277,0,0.022383594,41,FALSE,0.042304141
2547,3621,3624,60.00014031,-60.00014031,0.000130849,0,0.00318991,64,FALSE,0.008267184
2548,3624,62,60.00014031,-60.00014031,0.002124418,0,0.057529374,64,FALSE,0.165011728
2549,3622,3630,60.00014031,-60.00014031,0.002791963,0,0.11473794,41,FALSE,0.227200291
2550,3630,3623,60.00014031,-60.00014031,0.000369501,0,0.010007527,115.2,FALSE,0.028702803
2551,3624,3625,60.00014031,-60.00014031,0.001253842,0,0.051538501,41,FALSE,0.102044031
2552,3626,3627,60.00014031,-60.00014031,0.002567348,0,0.105511497,41,FALSE,0.208926111
2553,3627,7809,60.00014031,-60.00014031,0.005927027,0,0.240747957,41,FALSE,0.472097456
2554,62,3723,60.00014031,-60.00014031,0.000976759,0,0.023811344,64,FALSE,0.061711779
2555,3723,65,60.00014031,-60.00014031,0.000117525,0,0.009466272,30,FALSE,0.010310662
2556,3627,3629,60.00014031,-60.00014031,0.000356138,0,0.014639567,41,FALSE,0.028985004
2557,3629,3628,60.00014031,-60.00014031,1.75418E-05,0,0.000940509,35,FALSE,0.001394578
2558,3629,3725,60.00014031,-60.00014031,0.003080949,0,0.12660677,41,FALSE,0.2507098
2559,3725,1394,60.00014031,-60.00014031,1.57055E-05,0,0.000567756,41,FALSE,0.000998462
2560,3630,3729,60.00014031,-60.00014031,0.001281668,0,0.034710858,83.2,FALSE,0.099557141
2561,3729,1387,60.00014031,-60.00014031,3.68E-06,0,0.000197415,35,FALSE,0.000292726
2562,3631,3632,60.00014031,-60.00014031,0.000127523,0,0.010271542,60,FALSE,0.011187764
2563,3632,1494,60.00014031,-60.00014031,0.000938251,0,0.037203169,41,FALSE,0.071247749
2564,3632,1753,60.00014031,-60.00014031,7.4837E-05,0,0.002827358,82,FALSE,0.00517853
2565,1488,3633,60.00014031,-60.00014031,0.002108031,0,0.171515368,30,FALSE,0.188667954
2566,3633,1491,60.00014031,-60.00014031,2.40269E-05,0,0.000802329,57,FALSE,0.001800038
2567,1491,1494,60.00014031,-60.00014031,0.000542365,0,0.027185449,35,FALSE,0.037887453
2568,3633,3634,60.00014031,-60.00014031,0.000548274,0,0.017105134,57,FALSE,0.035950503
2569,3634,1494,60.00014031,-60.00014031,1.15171E-05,0,0.000300872,89.6,FALSE,0.000833394
2570,3634,4363,60.00014031,-60.00014031,0.001948341,0,0.052762408,108.8,FALSE,0.151337046
2571,4363,1495,60.00014031,-60.00014031,0.000447914,0,0.008239556,136,FALSE,0.032054066
2572,1495,3643,60.00014031,-60.00014031,0.001861763,0,0.03135628,152,FALSE,0.112018478
2573,3643,8561,60.00014031,-60.00014031,0.000301664,0,0.002566568,149.5,FALSE,0.015769877
2574,1489,1490,60.00014031,-60.00014031,0.00269613,0,0.219341646,69,FALSE,0.241295727
2575,8672,1490,60.00014031,-60.00014031,0.000166334,0,0.00850674,66.5,FALSE,0.012075879
2576,8672,3635,60.00014031,-60.00014031,0.002510887,0,0.139411726,35,FALSE,0.213589828
2577,1883,3640,60.00014031,-60.00014031,2.10901E-05,0,0.001130749,35,FALSE,0.001676664
2578,3640,3636,60.00014031,-60.00014031,0.001847071,0,0.066765698,41,FALSE,0.117420604
2579,664,3645,60.00014031,-60.00014031,0.001666683,0,0.066082728,41,FALSE,0.126558829
2580,3645,1883,60.00014031,-60.00014031,2.18662E-05,0,0.001575335,30,FALSE,0.001547511
2581,3637,3638,60.00014031,-60.00014031,0.001671007,0,0.178239736,24,FALSE,0.126269102
2582,3638,1883,60.00014031,-60.00014031,2.19489E-05,0,0.002341406,24,FALSE,0.001658531
2583,3638,3639,60.00014031,-60.00014031,0.000243975,0,0.029248866,24,FALSE,0.023147094
2584,3639,1884,60.00014031,-60.00014031,1.90577E-05,0,0.000453787,64,FALSE,0.001149428
2585,3639,4370,60.00014031,-60.00014031,0.001184324,0,0.032074799,64,FALSE,0.091996116
2586,4370,3739,60.00014031,-60.00014031,0.000562524,0,0.015071623,64,FALSE,0.042768654
2587,3739,751,60.00014031,-60.00014031,0.00211475,0,0.057267635,64,FALSE,0.164260882
2588,3640,3641,60.00014031,-60.00014031,0.000253723,0,0.020647002,30,FALSE,0.022709119
2589,3641,1884,60.00014031,-60.00014031,1.47387E-05,0,0.000385034,64,FALSE,0.001066516
2590,3641,3642,60.00014031,-60.00014031,0.001778764,0,0.048171141,64,FALSE,0.138166765
2591,3642,1496,60.00014031,-60.00014031,5.00E-06,0,0.000554767,24,FALSE,0.000408157
2592,3642,8561,60.00014031,-60.00014031,0.003272098,0,0.08859085,64,FALSE,0.254128333
2593,1496,3643,60.00014031,-60.00014031,0.003033123,0,0.082124679,64,FALSE,0.235574567
2594,1496,3644,60.00014031,-60.00014031,0.001771894,0,0.047985132,64,FALSE,0.137633196
2595,3644,1884,60.00014031,-60.00014031,1.02302E-05,0,0.000267254,64,FALSE,0.000740273
2596,3644,3645,60.00014031,-60.00014031,0.000268632,0,0.014918517,35,FALSE,0.022853472
2597,8672,4364,60.00014031,-60.00014031,2.94149E-05,0,0.000896721,57,FALSE,0.0018428
2598,4364,3646,60.00014031,-60.00014031,0.000828139,0,0.066702274,30,FALSE,0.072653426
2599,663,2795,60.00014031,-60.00014031,5.02E-06,0,0.000159738,57,FALSE,0.00034231
2600,2795,3646,60.00014031,-60.00014031,0.000319809,0,0.011065331,57,FALSE,0.025689468
2601,8672,4366,60.00014031,-60.00014031,1.59311E-05,0,8.99387E-05,308,FALSE,0.000888161
2602,3648,3647,60.00014031,-60.00014031,0.00018325,0,0.013202099,30,FALSE,0.012968934
2603,4366,3648,60.00014031,-60.00014031,0.003709387,0,0.016601025,308,FALSE,0.131486513
2604,3648,3654,60.00014031,-60.00014031,0.000184642,0,0.001086122,308,FALSE,0.011157889
2605,3654,3649,60.00014031,-60.00014031,1.77563E-05,0,0.000100243,385,FALSE,0.000989916
2606,3649,755,60.00014031,-60.00014031,5.81E-06,0,0.000210116,41,FALSE,0.000369513
2607,3649,758,60.00014031,-60.00014031,0.001691546,0,0.010189394,366.6,FALSE,0.086538151
2608,758,3650,60.00014031,-60.00014031,1.13885E-05,0,7.24772E-05,366.6,FALSE,0.000648857
2609,3650,749,60.00014031,-60.00014031,0.001714809,0,0.010912435,253.8,FALSE,0.097697092
2610,3650,3653,60.00014031,-60.00014031,0.002085606,0,0.056478624,108.8,FALSE,0.161997473
2611,3653,748,60.00014031,-60.00014031,2.00E-06,0,7.23326E-05,41,FALSE,0.000127205
2612,3651,3652,60.00014031,-60.00014031,7.49801E-05,0,0.008324288,24,FALSE,0.006124406
2613,3653,3651,60.00014031,-60.00014031,0.001176966,0,0.031875532,102.4,FALSE,0.091424559
2614,3651,2221,60.00014031,-60.00014031,0.000279845,0,0.007579293,102.4,FALSE,0.021738316
2615,2221,8566,60.00014031,-60.00014031,0.001925772,0,0.052151382,108.8,FALSE,0.149584266
2616,8566,1500,60.00014031,-60.00014031,0.00299801,0,0.166442407,35,FALSE,0.255016813
2617,3654,7664,60.00014031,-60.00014031,8.10876E-05,0,0.001436649,192,FALSE,0.005389274
2618,7664,3655,60.00014031,-60.00014031,0.002512017,0,0.046201149,152,FALSE,0.179748737
2619,3655,744,60.00014031,-60.00014031,5.07E-06,0,0.000248153,35,FALSE,0.000338559
2620,3655,8577,60.00014031,-60.00014031,0.001345295,0,0.021635786,120,FALSE,0.073906956
2621,8577,4372,60.00014031,-60.00014031,0.001976054,0,0.0535127,102.4,FALSE,0.153489331
2622,4372,3656,60.00014031,-60.00014031,0.001791775,0,0.064767272,102.5,FALSE,0.113905658
2623,3656,746,60.00014031,-60.00014031,9.38947E-05,0,0.003474968,41,FALSE,0.006245798
2624,3656,3657,60.00014031,-60.00014031,0.000818612,0,0.030295622,98.4,FALSE,0.054452923
2625,3657,756,60.00014031,-60.00014031,6.32E-06,0,0.00073356,24,FALSE,0.000562681
2626,3657,4375,60.00014031,-60.00014031,0.001817219,0,0.045222148,102.4,FALSE,0.119548714
2627,4375,3658,60.00014031,-60.00014031,0.000816372,0,0.031903128,110.7,FALSE,0.060296018
2628,1488,4368,60.00014031,-60.00014031,0.000449675,0,0.036592648,30,FALSE,0.040247485
2629,4368,3659,60.00014031,-60.00014031,0.001665411,0,0.081581798,35,FALSE,0.11130828
2630,339,3535,60.00014031,-60.00014031,1.55136E-05,0,0.000586107,41,FALSE,0.001073501
2631,3535,765,60.00014031,-60.00014031,0.001720999,0,0.046607078,64,FALSE,0.133680252
2632,765,8543,60.00014031,-60.00014031,0.001794589,0,0.048599601,64,FALSE,0.139395808
2632,765,8543,60.00014031,-60.00014031,0.001794589,0,0.048599601,64,FALSE,0.139395808
2633,765,8543,60.00014031,-60.00014031,0.001792049,0,0.048530843,64,FALSE,0.139198576
2633,765,8543,60.00014031,-60.00014031,0.001792049,0,0.048530843,64,FALSE,0.139198576
2634,1899,4666,60.00014031,-60.00014031,3.71E-06,0,0.000395338,24,FALSE,0.000280037
2635,4666,2794,60.00014031,-60.00014031,0.0001936,0,0.00460986,128,FALSE,0.011676647
2636,2794,2793,60.00014031,-60.00014031,0.000151097,0,0.003890116,64,FALSE,0.010627349
2637,2793,8543,60.00014031,-60.00014031,0.004070354,0,0.110182419,64,FALSE,0.316091985
2638,3660,8376,60.00014031,-60.00014031,0.002316906,0,0.042613861,80,FALSE,0.165790163
2639,7683,3661,60.00014031,-60.00014031,0.002510856,0,0.032090661,192,FALSE,0.170993555
2640,595,3662,60.00014031,-60.00014031,0.002355665,0,0.063789398,64,FALSE,0.18297013
2641,595,3664,60.00014031,-60.00014031,0.00356759,0,0.020979061,308,FALSE,0.215548459
2642,3667,3661,60.00014031,-60.00014031,0.000541981,0,0.005113764,230,FALSE,0.034696515
2643,3666,3663,60.00014031,-60.00014031,0.002189896,0,0.059301959,64,FALSE,0.170096739
2644,3661,3666,60.00014031,-60.00014031,0.001527629,0,0.055220471,41,FALSE,0.097114584
